median_time,filename,zr_hours,index,med_lat,med_lon
2005-01-12 10:54,Events_062022/2004/200501112253_200501121953.csv,8.451,3022381752.282,42.25,-73.5
2005-01-22 15:53,Events_062022/2004/200501221031_200501221911.csv,6.234,1699735.304,36.75,-79.5
2005-01-29 06:34,Events_062022/2004/200501290144_200501291414.csv,10.794,1387910.499,33.75,-84.25
2005-02-14 00:53,Events_062022/2004/200502132155_200502141056.csv,6.896,91372.402,42.75,-83.75
2005-11-27 18:24,Events_062022/2005/200511271629_200511272244.csv,11.528,776402.896,45.0,-97.75
2005-12-04 01:49,Events_062022/2005/200512032251_200512040226.csv,8.073,183840.737,39.25,-82.75
2005-12-08 23:53,Events_062022/2005/200512081611_200512090354.csv,7.449,36393.255,36.0,-81.5
2005-12-15 09:53,Events_062022/2005/200512150301_200512152103.csv,9.381,8464395634.428,36.0,-80.75
2006-02-16 11:09,Events_062022/2005/200602160153_200602162353.csv,9.4,40962149.03,43.0,-85.25
2006-11-30 13:39,Events_062022/2006/200611300434_200611302018.csv,11.871,1429492.112,38.5,-92.0
2006-12-01 04:56,Events_062022/2006/200612010437_200612011200.csv,7.258,40011.923,42.75,-84.75
2006-12-20 03:26,Events_062022/2006/200612191849_200612200639.csv,11.287,32609.811,39.5,-100.0
2007-01-14 11:53,Events_062022/2006/200701140153_200701142053.csv,11.007,3422021.12,42.75,-76.5
2007-01-18 10:54,Events_062022/2006/200701180815_200701181554.csv,6.947,194069.233,34.75,-81.25
2007-02-13 17:53,Events_062022/2006/200702130645_200702140456.csv,9.882,13125006.646,39.5,-79.75
2007-02-24 09:03,Events_062022/2006/200702232053_200702241652.csv,17.965,400344.935,41.75,-92.5
2007-02-25 14:53,Events_062022/2006/200702250653_200702252256.csv,7.455,1638682.934,42.25,-83.25
2007-03-02 00:27,Events_062022/2006/200703010953_200703020754.csv,7.091,394089.086,43.0,-79.0
2007-12-01 17:17,Events_062022/2007/200712010906_200712020053.csv,7.745,3824850.071,41.75,-90.0
2007-12-09 06:34,Events_062022/2007/200712081828_200712091752.csv,11.306,321320947.19,39.5,-92.0
2007-12-10 01:23,Events_062022/2007/200712091856_200712100852.csv,7.827,2863148.301,42.0,-73.0
2007-12-13 11:22,Events_062022/2007/200712130751_200712131756.csv,7.064,48944.103,40.75,-78.0
2007-12-16 02:48,Events_062022/2007/200712151536_200712161455.csv,8.519,64000668.657,40.25,-77.25
2008-01-17 05:32,Events_062022/2007/200801162013_200801171054.csv,8.921,8923.053,34.75,-82.5
2008-02-01 11:54,Events_062022/2007/200802010732_200802020600.csv,7.967,1413028282.26,42.0,-76.75
2008-02-06 12:53,Events_062022/2007/200802060853_200802062351.csv,7.499,28185.804,42.5,-79.0
2008-02-12 06:59,Events_062022/2007/200802120203_200802121349.csv,8.471,101068199.405,39.0,-85.0
2008-02-13 02:48,Events_062022/2007/200802121917_200802131051.csv,8.527,34055408.983,40.5,-76.25
2008-02-16 07:53,Events_062022/2007/200802151332_200802161304.csv,8.423,68363.361,35.25,-99.25
2008-02-17 11:23,Events_062022/2007/200802170453_200802171900.csv,7.825,373413705.838,44.0,-84.75
2008-02-22 05:36,Events_062022/2007/200802211853_200802221415.csv,9.193,4187506.534,39.5,-83.0
2008-03-04 10:33,Events_062022/2007/200803040059_200803042253.csv,17.003,96788.754,41.25,-81.5
2008-03-20 09:41,Events_062022/2007/200803200805_200803201521.csv,8.037,1996261.451,46.0,-64.75
2008-12-10 01:42,Events_062022/2008/200812092353_200812100900.csv,9.413,1845119264.385,45.5,-73.75
2008-12-11 13:35,Events_062022/2008/200812110328_200812120011.csv,16.905,81848854.883,43.0,-71.75
2008-12-17 03:06,Events_062022/2008/200812161911_200812171354.csv,7.251,281912.648,40.5,-75.25
2008-12-19 02:05,Events_062022/2008/200812182026_200812191232.csv,7.6,3349956.327,40.25,-87.0
2008-12-24 01:45,Events_062022/2008/200812230953_200812240853.csv,8.018,1179707.735,40.25,-81.5
2008-12-27 17:36,Events_062022/2008/200812270954_200812280109.csv,9.559,1357545172.75,46.75,-71.5
2009-01-05 13:48,Events_062022/2008/200901051132_200901051956.csv,8.808,30670.886,32.75,-97.25
2009-01-07 02:03,Events_062022/2008/200901061633_200901071207.csv,11.587,58540136.181,41.5,-75.5
2009-01-26 21:25,Events_062022/2008/200901261441_200901270721.csv,20.744,4652271.12,36.0,-94.25
2009-01-27 23:50,Events_062022/2008/200901271332_200901281209.csv,16.876,4079007.939,39.25,-80.5
2009-03-02 12:34,Events_062022/2008/200903020311_200903021618.csv,11.651,104181609.385,46.0,-64.0
2009-03-27 18:40,Events_062022/2008/200903271311_200903280219.csv,9.532,255952.478,37.5,-97.25
2009-12-23 17:13,Events_062022/2009/200912230503_200912240426.csv,11.056,187357.897,41.75,-88.5
2009-12-26 03:33,Events_062022/2009/200912252103_200912261200.csv,20.125,148661.81,45.25,-76.25
2010-01-20 13:50,Events_062022/2009/201001200328_201001202116.csv,8.58,458602.376,41.5,-91.25
2010-01-23 07:32,Events_062022/2009/201001222324_201001231925.csv,7.735,2709736.43,49.25,-94.25
2010-01-25 08:28,Events_062022/2009/201001250621_201001251832.csv,7.69,21745370260565.883,48.5,-68.75
2010-01-28 15:22,Events_062022/2009/201001281118_201001282348.csv,23.976,436328.98,35.5,-97.5
2010-01-30 06:26,Events_062022/2009/201001300216_201001301021.csv,8.211,807264.535,34.75,-82.25
2010-11-22 07:16,Events_062022/2010/201011212328_201011221737.csv,7.664,121635996.75,46.5,-75.0
2010-12-16 04:19,Events_062022/2010/201012160033_201012161156.csv,7.842,11563884.461,37.5,-84.5
2011-01-10 18:51,Events_062022/2010/201101100941_201101110315.csv,8.687,211176.623,34.5,-81.0
2011-01-18 09:00,Events_062022/2010/201101180059_201101181916.csv,7.694,4471344236.465,40.75,-75.25
2011-02-01 10:37,Events_062022/2010/201101312349_201102012241.csv,10.559,950915198.344,40.5,-77.25
2011-02-04 02:45,Events_062022/2010/201102031753_201102041245.csv,9.029,319271.294,31.25,-92.5
2011-02-05 12:49,Events_062022/2010/201102050639_201102051854.csv,8.37,74040318.785,41.0,-75.5
2011-02-20 19:41,Events_062022/2010/201102200919_201102210027.csv,10.462,4242940.786,42.25,-85.75
2011-12-31 13:33,Events_062022/2011/201112310940_201112311847.csv,10.357,28597214330.662,46.25,-68.0
2012-01-23 22:30,Events_062022/2011/201201230633_201201240500.csv,10.405,105252892.947,48.25,-75.25
2012-01-26 00:34,Events_062022/2011/201201252047_201201260234.csv,8.81,8772.882,40.75,-82.0
2012-12-10 13:28,Events_062022/2012/201212100232_201212102204.csv,8.935,13144089.723,45.5,-69.25
