median_time,filename,zr_hours,index,med_lat,med_lon
2004-02-26 10:43,Events_070522_eps=5_t=2.5_lon=mean-lat/2003/200402260856_200402261850.csv,2.208,7313.013,34.25,-82.75
2004-02-27 09:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2003/200402262353_200402271244.csv,3.91,21160.144,35.0,-79.0
2004-02-29 07:51,Events_070522_eps=5_t=2.5_lon=mean-lat/2003/200402282153_200402291510.csv,3.234,77619.697,42.75,-103.25
2004-02-29 20:43,Events_070522_eps=5_t=2.5_lon=mean-lat/2003/200402291352_200403010352.csv,2.323,127393.509,46.25,-102.25
2004-03-05 06:58,Events_070522_eps=5_t=2.5_lon=mean-lat/2003/200403050508_200403051240.csv,3.419,35431.85,44.5,-90.25
2004-03-06 03:06,Events_070522_eps=5_t=2.5_lon=mean-lat/2003/200403052253_200403060714.csv,3.4,1323146.341,46.0,-68.5
2004-03-10 02:06,Events_070522_eps=5_t=2.5_lon=mean-lat/2003/200403091706_200403101523.csv,1.059,1933160.482,40.5,-75.0
2004-03-14 00:02,Events_070522_eps=5_t=2.5_lon=mean-lat/2003/200403131253_200403140422.csv,1.252,738613.419,45.5,-92.25
2004-03-14 11:47,Events_070522_eps=5_t=2.5_lon=mean-lat/2003/200403140953_200403141525.csv,0.812,224718.882,41.25,-84.25
2004-03-16 18:32,Events_070522_eps=5_t=2.5_lon=mean-lat/2003/200403160935_200403170753.csv,2.556,57952.589,40.25,-75.75
2004-03-17 08:26,Events_070522_eps=5_t=2.5_lon=mean-lat/2003/200403162305_200403171334.csv,0.97,1159307.064,43.5,-92.5
2004-03-19 12:07,Events_070522_eps=5_t=2.5_lon=mean-lat/2003/200403190521_200403191753.csv,0.826,2056.409,40.0,-75.25
2004-11-13 03:44,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200411122329_200411131153.csv,1.383,12266.773,41.25,-73.0
2004-11-25 06:42,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200411241855_200411251537.csv,0.607,23740.843,40.5,-83.5
2004-11-28 23:00,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200411281939_200411291327.csv,1.713,17597.556,39.25,-100.0
2004-12-01 14:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200412011010_200412020543.csv,2.537,21808.362,45.5,-68.75
2004-12-06 14:31,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200412060723_200412070543.csv,1.235,1553306.762,44.5,-85.25
2004-12-06 22:10,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200412061256_200412070853.csv,6.357,4592800.546,41.5,-73.5
2004-12-07 21:51,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200412071253_200412081126.csv,4.88,25886840154.405,43.75,-71.5
2004-12-11 01:05,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200412101443_200412110427.csv,5.006,229546.9,44.25,-71.25
2004-12-11 23:02,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200412111723_200412120954.csv,0.942,8270.569,40.5,-81.5
2004-12-12 01:16,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200412111800_200412120700.csv,1.333,584455.756,47.75,-93.5
2004-12-13 00:36,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200412121818_200412130341.csv,0.879,4320.086,41.75,-79.75
2004-12-20 00:42,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200412191912_200412201054.csv,0.794,3379713899.353,39.5,-76.25
2004-12-20 15:02,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200412201300_200412201952.csv,0.991,573088584.344,44.0,-94.25
2004-12-22 16:10,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200412220514_200412231009.csv,4.365,1393307.561,35.75,-89.5
2004-12-23 08:54,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200412221453_200412231653.csv,3.742,3049712.82,42.0,-79.75
2004-12-26 08:43,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200412260430_200412262212.csv,4.733,636963.043,34.0,-79.5
2004-12-27 11:50,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200412270808_200412271453.csv,1.975,47719967.139,40.25,-75.0
2004-12-30 13:54,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200412300905_200412302105.csv,1.985,36977101.74,45.75,-92.5
2004-12-31 15:00,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200412310722_200412311620.csv,2.866,6723311.32,44.75,-71.25
2005-01-02 00:52,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501010939_200501021230.csv,2.445,581874231568.395,43.0,-89.25
2005-01-02 21:29,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501021125_200501030258.csv,2.6,3170595730.632,43.25,-72.5
2005-01-03 07:03,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501021740_200501032114.csv,5.484,5039653.654,39.75,-95.25
2005-01-04 19:30,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501040653_200501052030.csv,6.332,81218540.931,37.75,-97.25
2005-01-05 12:30,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501050029_200501060621.csv,9.27,375255.422,40.75,-85.25
2005-01-06 12:54,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501051653_200501070154.csv,4.187,3004496166.94,42.0,-74.25
2005-01-07 11:56,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501070953_200501071853.csv,1.365,1110518.124,35.5,-90.5
2005-01-08 10:03,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501080144_200501082253.csv,3.828,1905188.25,41.5,-75.5
2005-01-11 03:22,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501101653_200501111246.csv,3.32,12895585.982,41.25,-94.0
2005-01-12 04:56,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501111120_200501121722.csv,4.067,57117309.938,42.5,-83.75
2005-01-12 03:35,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501112342_200501120953.csv,1.124,601199162.796,43.25,-102.75
2005-01-12 15:54,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501120454_200501131047.csv,3.738,10936345949.111,43.0,-72.5
2005-01-12 13:19,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501121030_200501130053.csv,1.981,252469.312,38.75,-95.25
2005-01-13 12:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501131014_200501131515.csv,1.091,59705.218,38.5,-92.25
2005-01-19 13:17,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501182353_200501192247.csv,1.316,17301965.129,41.25,-83.5
2005-01-19 17:11,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501191024_200501191929.csv,1.598,3323106311.498,46.75,-99.75
2005-01-21 17:17,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501210852_200501220152.csv,2.489,41476297.923,44.75,-98.25
2005-01-22 11:44,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501220201_200501222053.csv,1.523,2159152924.44,39.75,-83.25
2005-01-22 20:25,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501221551_200501231951.csv,3.052,43429540934.445,37.75,-77.0
2005-01-26 12:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501252346_200501262325.csv,1.065,193810263515.759,43.0,-86.5
2005-01-26 12:54,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501261040_200501270014.csv,1.143,51831961.357,40.75,-76.5
2005-01-28 04:27,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501271603_200501281356.csv,1.234,1108584.959,39.75,-99.0
2005-01-29 01:42,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501281712_200501290931.csv,2.472,10844.211,38.0,-92.25
2005-01-29 11:16,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501282355_200501291853.csv,7.056,794833.799,34.75,-84.0
2005-01-30 01:55,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501291901_200501301856.csv,5.901,178494.581,38.25,-78.0
2005-01-30 18:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200501301353_200501310418.csv,1.123,6394.249,35.25,-98.5
2005-02-03 04:54,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200502030003_200502031753.csv,2.369,156293.854,37.5,-81.25
2005-02-04 09:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200502032354_200502041705.csv,1.114,12751684.637,40.5,-74.75
2005-02-07 00:56,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200502061940_200502070656.csv,3.286,8373986.032,39.5,-96.75
2005-02-07 15:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200502071032_200502072353.csv,1.245,290077659.357,39.75,-92.75
2005-02-08 12:00,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200502080544_200502081605.csv,2.115,36792649.667,37.5,-98.75
2005-02-09 02:40,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200502082231_200502090910.csv,0.925,294314.505,38.5,-94.0
2005-02-09 13:44,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200502090125_200502100853.csv,1.648,30705.595,41.5,-81.5
2005-02-14 01:02,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200502132155_200502141005.csv,4.178,9966083.013,42.75,-84.75
2005-02-14 16:55,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200502140933_200502151524.csv,2.219,2798069.157,42.0,-75.5
2005-02-20 06:19,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200502191328_200502201455.csv,2.352,1144722.084,41.75,-90.75
2005-02-20 23:02,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200502201702_200502210553.csv,2.586,57880.417,41.25,-82.0
2005-02-21 11:21,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200502210635_200502220739.csv,2.032,69440611279.745,40.75,-75.0
2005-02-23 04:24,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200502230341_200502231000.csv,1.088,1074.418,40.0,-75.25
2005-02-24 01:52,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200502231316_200502240512.csv,0.493,7432.78,37.75,-97.25
2005-02-24 18:46,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200502240943_200502250919.csv,4.146,263973.968,38.0,-77.5
2005-02-27 16:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200502271023_200502280000.csv,1.02,423398.626,44.25,-92.5
2005-02-28 10:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200502280404_200502281523.csv,3.531,116082.694,38.25,-80.25
2005-03-01 04:30,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200502282303_200503011742.csv,0.885,390716.481,39.0,-75.5
2005-03-04 13:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200503041129_200503042231.csv,1.252,360232177.609,39.0,-84.5
2005-03-07 11:36,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200503070703_200503071708.csv,0.572,662431908.38,44.75,-90.25
2005-03-08 09:59,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200503072117_200503081205.csv,3.191,2623456615.337,44.5,-71.0
2005-03-08 20:51,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200503081431_200503090052.csv,1.593,313954.88,41.0,-72.25
2005-03-11 07:55,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200503102206_200503111203.csv,0.469,113037.289,41.25,-87.25
2005-03-12 11:47,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200503120258_200503121329.csv,0.716,46031532.637,44.25,-98.25
2005-03-19 11:33,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200503190753_200503191514.csv,1.183,209867.482,42.5,-86.25
2005-03-20 09:54,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200503200823_200503201353.csv,1.758,15981924.041,41.5,-75.5
2005-03-23 07:50,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200503230533_200503231252.csv,3.028,16661.086,41.0,-84.75
2005-03-23 19:00,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200503231136_200503240938.csv,2.249,11614.36,41.0,-78.75
2005-03-25 17:11,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200503251359_200503251846.csv,0.47,11487.318,41.75,-88.0
2005-03-28 11:45,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200503280418_200503281238.csv,2.741,17611.357,42.75,-72.0
2005-03-28 22:05,Events_070522_eps=5_t=2.5_lon=mean-lat/2004/200503281956_200503290553.csv,6.01,6808.077,46.0,-68.5
2005-11-10 05:39,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200511091721_200511101022.csv,2.817,3840.28,45.5,-68.75
2005-11-16 06:18,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200511151651_200511161031.csv,6.188,89765.072,46.0,-68.5
2005-11-24 06:40,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200511231551_200511240959.csv,0.656,59400242.54,41.25,-82.75
2005-11-24 14:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200511240534_200511250037.csv,1.099,673903.604,41.25,-72.0
2005-11-27 18:16,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200511270912_200511280333.csv,4.668,430169.659,45.75,-97.25
2005-11-28 05:17,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200511280041_200511281614.csv,4.443,28449279695.26,44.5,-71.0
2005-11-28 23:52,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200511281133_200511290927.csv,0.806,12841727.385,40.5,-94.0
2005-11-30 08:54,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200511300715_200511301326.csv,0.855,22259.074,41.5,-83.75
2005-12-04 05:36,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200512032210_200512041804.csv,2.961,771848.623,40.0,-78.25
2005-12-07 22:52,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200512071453_200512081053.csv,2.727,690159215.16,32.5,-97.0
2005-12-08 18:23,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200512081026_200512090454.csv,3.775,36812.726,36.75,-84.0
2005-12-09 11:48,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200512090241_200512091853.csv,1.933,925043.097,39.75,-75.5
2005-12-11 11:34,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200512110137_200512111901.csv,0.566,17426053.69,41.25,-84.75
2005-12-14 19:12,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200512141138_200512150746.csv,1.322,215459.57,41.25,-86.75
2005-12-15 11:40,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200512150301_200512152103.csv,5.095,145041486.805,38.5,-80.75
2005-12-16 03:17,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200512151954_200512170748.csv,3.528,5521340240.521,42.0,-74.0
2005-12-23 10:14,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200512230805_200512232023.csv,1.544,82189.228,45.5,-91.75
2005-12-26 10:14,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200512251913_200512262042.csv,1.632,812792.43,38.75,-83.75
2005-12-26 22:20,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200512260837_200512270556.csv,2.154,4841790.487,44.25,-71.5
2005-12-28 14:39,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200512280641_200512281855.csv,1.326,8856.491,43.75,-95.25
2005-12-29 18:47,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200512291415_200512300353.csv,2.895,52192.931,43.5,-97.5
2005-12-30 03:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200512292253_200512301653.csv,1.922,106937.559,43.25,-76.0
2005-12-30 19:13,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200512301142_200512310352.csv,2.316,81121.693,44.75,-92.25
2005-12-31 05:23,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200512310256_200512311040.csv,1.66,15251.811,41.5,-85.0
2006-01-01 00:08,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200512311845_200601011504.csv,0.676,46472.906,40.75,-74.75
2006-01-01 17:39,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200601011200_200601020926.csv,4.226,1436059.46,44.75,-102.25
2006-01-02 10:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200601020252_200601022253.csv,2.32,59015.835,43.75,-93.25
2006-01-03 11:47,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200601030721_200601031845.csv,3.175,4755.605,41.25,-74.0
2006-01-05 07:22,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200601041955_200601051401.csv,1.75,18598539416.587,41.5,-73.25
2006-01-06 04:18,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200601051854_200601060555.csv,0.73,973.097,40.75,-81.25
2006-01-07 23:12,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200601070856_200601080831.csv,1.227,43435.519,42.0,-83.0
2006-01-08 12:31,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200601081013_200601081721.csv,1.036,39010.741,45.5,-100.5
2006-01-10 11:32,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200601100525_200601102302.csv,2.029,306331.501,38.75,-95.0
2006-01-11 10:37,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200601110954_200601111347.csv,2.396,1010170.417,45.0,-84.75
2006-01-11 12:54,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200601111000_200601120153.csv,3.627,6969361.295,45.25,-71.75
2006-01-15 07:06,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200601142351_200601151338.csv,1.879,102798960.395,42.5,-71.25
2006-01-17 16:30,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200601162103_200601181113.csv,2.601,1493103.237,41.0,-85.5
2006-01-18 03:54,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200601171724_200601181754.csv,2.567,15437855741.385,43.25,-73.75
2006-01-20 20:05,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200601201353_200601210745.csv,2.144,5905.605,39.75,-92.5
2006-01-23 07:54,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200601230217_200601231854.csv,3.884,52388.234,41.0,-76.25
2006-01-30 04:54,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200601292135_200601301438.csv,4.665,2135339.498,44.25,-71.25
2006-01-31 09:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200601310431_200602010252.csv,2.444,205969.545,42.5,-72.0
2006-02-01 06:40,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200602010345_200602011413.csv,0.714,385605048.466,44.5,-89.25
2006-02-03 18:39,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200602030451_200602032251.csv,2.797,26893.625,45.25,-70.0
2006-02-05 00:14,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200602042053_200602050254.csv,0.734,26820.828,39.25,-84.75
2006-02-16 12:41,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200602160153_200602161926.csv,3.374,5668629.47,40.0,-92.75
2006-02-16 14:39,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200602160153_200602170602.csv,4.09,1343463.302,42.75,-86.25
2006-02-17 01:52,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200602161355_200602170832.csv,4.325,154003506.218,44.5,-73.75
2006-02-18 09:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200602180053_200602181953.csv,2.372,419422423.04,34.0,-96.5
2006-02-18 08:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200602180629_200602181938.csv,1.424,38235.24,35.5,-89.0
2006-02-19 19:12,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200602190651_200602200853.csv,2.827,6806436.691,34.0,-93.75
2006-03-02 05:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200603020143_200603021845.csv,2.628,3531607.835,42.25,-83.75
2006-03-02 15:57,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200603020923_200603030822.csv,2.429,29433.82,40.5,-75.25
2006-03-05 11:04,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200603050457_200603051506.csv,1.587,71848.003,41.5,-91.5
2006-03-08 07:14,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200603071852_200603081215.csv,1.546,101828.295,43.25,-86.5
2006-03-10 02:55,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200603091053_200603101021.csv,2.882,16143.399,44.75,-71.25
2006-03-13 10:42,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200603130256_200603131342.csv,1.126,35779.064,45.0,-89.5
2006-03-19 01:22,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200603182345_200603190415.csv,2.917,50582.827,44.0,-102.25
2006-03-20 09:42,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200603192209_200603202139.csv,1.907,452820.658,39.25,-100.0
2006-03-21 16:16,Events_070522_eps=5_t=2.5_lon=mean-lat/2005/200603211034_200603220241.csv,1.643,31723.692,37.75,-82.25
2006-11-28 04:55,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200611272333_200611281455.csv,3.27,12198847.065,47.75,-97.5
2006-11-29 18:29,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200611291340_200611300438.csv,3.441,351459.91,38.5,-95.5
2006-11-30 14:19,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200611300352_200611302242.csv,6.437,1844305.051,36.0,-94.25
2006-12-01 05:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200611301429_200612020152.csv,4.689,291101.419,42.0,-86.0
2006-12-01 19:39,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200612011200_200612020244.csv,3.873,83548.895,45.25,-70.0
2006-12-06 22:25,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200612060409_200612070400.csv,0.331,599936.961,42.75,-84.75
2006-12-19 10:51,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200612190453_200612191511.csv,10.3,69330.121,35.25,-101.75
2006-12-20 03:26,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200612191849_200612200639.csv,10.172,30001.172,39.5,-100.0
2006-12-21 17:47,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200612211525_200612220825.csv,2.881,64923.607,44.75,-91.5
2006-12-23 03:04,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200612221900_200612231139.csv,4.269,35395791.603,44.5,-71.0
2006-12-26 10:22,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200612260804_200612261804.csv,1.772,10029.874,44.25,-71.5
2006-12-30 03:35,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200612300217_200612301651.csv,2.897,442470.602,38.5,-100.0
2006-12-30 13:08,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200612301033_200612301753.csv,4.225,2107621.574,44.5,-98.25
2006-12-31 07:04,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200612310153_200701010001.csv,1.746,52409.919,44.25,-94.25
2007-01-01 08:07,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200701010100_200701011900.csv,3.211,45452519335.336,44.75,-72.0
2007-01-02 10:15,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200701011835_200701022128.csv,1.823,8609967.094,48.0,-59.5
2007-01-08 19:00,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200701081539_200701090200.csv,2.277,88011.254,46.75,-65.75
2007-01-12 21:46,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200701121136_200701132153.csv,13.452,9176087.38,35.25,-97.5
2007-01-13 13:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200701121801_200701141306.csv,6.166,5971063468.69,42.0,-88.0
2007-01-14 13:20,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200701140453_200701150725.csv,8.926,2232340.599,42.75,-76.5
2007-01-15 08:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200701141153_200701160953.csv,7.348,194937919.441,32.0,-97.25
2007-01-15 19:34,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200701150937_200701161347.csv,4.109,4363427248.914,44.0,-72.0
2007-01-17 06:52,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200701162153_200701171653.csv,5.506,191146.197,31.25,-96.5
2007-01-18 11:25,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200701180815_200701181654.csv,4.338,303894.805,34.75,-81.0
2007-01-19 04:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200701182113_200701200220.csv,1.295,904188944.173,41.75,-77.0
2007-01-19 22:52,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200701190551_200701200655.csv,13.671,32729.136,34.5,-101.0
2007-01-20 19:46,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200701201000_200701210353.csv,4.029,22785.071,36.0,-97.25
2007-01-21 13:13,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200701210552_200701212049.csv,1.962,7444757.184,40.5,-87.25
2007-01-21 22:11,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200701211229_200701221023.csv,3.747,2463140.462,38.75,-79.0
2007-01-26 22:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200701261653_200701270300.csv,2.89,544326986.637,45.0,-84.5
2007-01-27 10:23,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200701270434_200701271156.csv,1.732,6136177498534.284,43.0,-76.0
2007-01-31 17:00,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200701311140_200702011453.csv,1.354,1261203.904,34.5,-97.5
2007-02-01 14:49,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200702010553_200702021040.csv,2.582,46819.712,35.0,-82.0
2007-02-13 13:40,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200702130138_200702140714.csv,5.464,17770493.139,39.25,-84.75
2007-02-14 04:24,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200702131608_200702141654.csv,4.806,14014458255.592,40.25,-75.5
2007-02-15 02:40,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200702141845_200702152200.csv,2.171,258040329.163,45.25,-68.25
2007-02-22 01:00,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200702212138_200702221338.csv,1.073,1378488777734.799,45.5,-79.5
2007-02-24 11:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200702232053_200702241655.csv,8.976,3964525.157,42.25,-93.0
2007-02-25 05:25,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200702241824_200702251659.csv,3.936,5664508.399,40.75,-84.25
2007-02-26 01:54,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200702251203_200702261223.csv,3.111,104458.302,40.25,-75.75
2007-02-27 08:10,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200702270142_200702271800.csv,0.894,355682.009,41.5,-80.25
2007-02-28 20:08,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200702281253_200703010955.csv,1.483,48204.188,41.75,-91.75
2007-03-01 16:13,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200703010951_200703020554.csv,3.607,4384597.203,43.0,-84.25
2007-03-02 06:12,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200703012154_200703021533.csv,3.535,19711287.648,43.0,-75.5
2007-03-03 04:46,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200703022348_200703031039.csv,1.295,489504.577,44.75,-66.0
2007-03-10 11:45,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200703100659_200703110515.csv,1.327,347286423.012,44.75,-77.5
2007-03-15 09:52,Events_070522_eps=5_t=2.5_lon=mean-lat/2006/200703150553_200703160142.csv,2.342,224.497,41.0,-80.75
